"itemOptionID","itemOptionSortOrder","itemOptionItem","itemOptionSlot","itemOptionEnchantment","createBy","createTime","updateBy","updateTime"
14630,287,"Cloak","Extra","Skill (Balance)",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
14640,287,"Cloak","Extra","Skill (Hide)",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
14650,287,"Cloak","Extra","Insightful Spell Resistance",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
14660,287,"Cloak","Extra","Insightful Diversion",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
14670,320,"Belt","Augment 1","Yellow",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
14680,321,"Belt","Augment 1","Blue",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
14690,322,"Belt","Augment 1","Colorless",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
14700,323,"Belt","Augment 2","Yellow",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
14710,324,"Belt","Augment 2","Blue",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
14720,325,"Belt","Augment 2","Colorless",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
14730,326,"Belt","Prefix","Ability (Constitution)",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
14740,326,"Belt","Prefix","Dodge",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
14750,326,"Belt","Prefix","Doubleshot",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
14760,326,"Belt","Prefix","Doublestrike",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
14770,326,"Belt","Prefix","Insightful Diversion",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
14780,326,"Belt","Prefix","Skill (Diplomacy)",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
14790,326,"Belt","Prefix","Skill (Move Silently)",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
14800,326,"Belt","Prefix","Spell Resistance",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
14810,326,"Belt","Suffix","Ability (Strength)",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
14820,326,"Belt","Suffix","Deathblock",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
14830,326,"Belt","Suffix","False Life",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
14840,326,"Belt","Suffix","Insightful Spell Resistance",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
14850,326,"Belt","Suffix","Natural Armor",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
14860,326,"Belt","Suffix","Sunder",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
14870,326,"Belt","Suffix","Skill (Balance)",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
14880,326,"Belt","Suffix","Skill (Jump)",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
14890,326,"Belt","Suffix","Skill (Swim)",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
14900,326,"Belt","Suffix","Skill (Tumble)",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
14910,326,"Belt","Suffix","Stunning",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
14920,326,"Belt","Suffix","Trip",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
14930,351,"Belt","Extra","Assassinate",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
14940,351,"Belt","Extra","Insightful Ability (Constitution)",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
14950,351,"Belt","Extra","Insightful Ability (Strength)",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
14960,351,"Belt","Extra","Insightful Combat Mastery",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
14970,351,"Belt","Extra","Insightful Dodge",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
14980,351,"Belt","Extra","Insightful Skill (Balance)",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
14990,351,"Belt","Extra","Insightful Skill (Move Silently)",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
15000,351,"Belt","Extra","Insightful Skill (Swim)",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
15010,351,"Belt","Extra","Insightful Skill (Tumble)",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
15020,384,"Ring1","Augment 1","Yellow",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
15030,385,"Ring1","Augment 1","Blue",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
15040,386,"Ring1","Augment 1","Colorless",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
15050,387,"Ring1","Augment 2","Yellow",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
15060,388,"Ring1","Augment 2","Blue",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
15070,389,"Ring1","Augment 2","Colorless",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
15080,390,"Ring1","Prefix","Ability (Charisma)",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
15090,390,"Ring1","Prefix","Ability (Constitution)",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
15100,390,"Ring1","Prefix","Absorption (Acid)",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
15110,390,"Ring1","Prefix","Absorption (Cold)",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
15120,390,"Ring1","Prefix","Absorption (Electricity)",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
15130,390,"Ring1","Prefix","Absorption (Fire)",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
15140,390,"Ring1","Prefix","Absorption (Sonic)",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
15150,390,"Ring1","Prefix","Blindness Immunity",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
15160,390,"Ring1","Prefix","Striding/Speed",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
15170,390,"Ring1","Prefix","Persuasion",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
15180,390,"Ring1","Prefix","Skill (Balance)",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
15190,390,"Ring1","Prefix","Skill (Diplomacy)",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
15200,390,"Ring1","Prefix","Skill (Hide)",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
15210,390,"Ring1","Prefix","Skill (Perform)",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
15220,390,"Ring1","Prefix","Feather Fall",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
15230,390,"Ring1","Prefix","Underwater Action",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
15240,390,"Ring1","Prefix","Wizardry",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
15250,390,"Ring1","Prefix","Spell Resistance",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
15260,390,"Ring1","Prefix","Sacred",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
15270,390,"Ring1","Suffix","Ability (Dexterity)",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
15280,390,"Ring1","Suffix","Sheltering",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
15290,390,"Ring1","Suffix","Protection",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
15300,390,"Ring1","Suffix","Assassinate",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
15310,390,"Ring1","Suffix","Resist (Acid)",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
15320,390,"Ring1","Suffix","Resist (Cold)",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
15330,390,"Ring1","Suffix","Resist (Electric)",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
15340,390,"Ring1","Suffix","Resist (Fire)",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
15350,390,"Ring1","Suffix","Resist (Light)",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
15360,390,"Ring1","Suffix","Resist (Negative)",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
15370,390,"Ring1","Suffix","Resist (Poison)",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
15380,390,"Ring1","Suffix","Resist (Sonic)",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
15390,390,"Ring1","Suffix","False Life",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
15400,390,"Ring1","Suffix","Regeneration",0,"2021-10-04 04:02:47",0,"2021-10-04 04:02:47"
15410,390,"Ring1","Suffix","Skill (Bluff)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
15420,390,"Ring1","Suffix","Skill (Open Lock)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
15430,390,"Ring1","Suffix","Skill (Swim)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
15440,390,"Ring1","Suffix","Skill (Tumble)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
15450,390,"Ring1","Suffix","Insightful Skill (Balance)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
15460,390,"Ring1","Suffix","Spell Power (Combustion)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
15470,390,"Ring1","Suffix","Spell Power (Corrosion)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
15480,390,"Ring1","Suffix","Spell Power (Devotion)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
15490,390,"Ring1","Suffix","Spell Power (Glaciation)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
15500,390,"Ring1","Suffix","Spell Power (Impulse)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
15510,390,"Ring1","Suffix","Spell Power (Magnetism)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
15520,390,"Ring1","Suffix","Spell Power (Nullification)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
15530,390,"Ring1","Suffix","Spell Power (Radiance)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
15540,390,"Ring1","Suffix","Spell Power (Reconstruction)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
15550,390,"Ring1","Suffix","Spell Power (Resonance)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
15560,390,"Ring1","Suffix","Eternal Faith",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
15570,415,"Ring1","Extra","Insightful Ability (Charisma)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
15580,415,"Ring1","Extra","Insightful Ability (Constitution)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
15590,415,"Ring1","Extra","Insightful Ability (Dexterity)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
15600,415,"Ring1","Extra","Insightful Magical Sheltering",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
15610,415,"Ring1","Extra","Insightful Physical Sheltering",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
15620,415,"Ring1","Extra","Insightful Disease Ward",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
15630,415,"Ring1","Extra","Insightful Poison Ward",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
15640,415,"Ring1","Extra","Insightful Enchantment Resistance",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
15650,415,"Ring1","Extra","Insightful Spell Saves",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
15660,415,"Ring1","Extra","Insightful Skill (Diplomacy)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
15670,415,"Ring1","Extra","Insightful Skill (Heal)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
15680,415,"Ring1","Extra","Insightful Skill (Repair)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
15690,415,"Ring1","Extra","Insightful Skill (Tumble)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
15700,415,"Ring1","Extra","Insightful Illusion Resistance",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
15710,448,"Ring2","Augment 1","Yellow",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
15720,449,"Ring2","Augment 1","Blue",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
15730,450,"Ring2","Augment 1","Colorless",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
15740,451,"Ring2","Augment 2","Yellow",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
15750,452,"Ring2","Augment 2","Blue",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
15760,453,"Ring2","Augment 2","Colorless",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
15770,454,"Ring2","Prefix","Ability (Charisma)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
15780,454,"Ring2","Prefix","Ability (Constitution)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
15790,454,"Ring2","Prefix","Absorption (Acid)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
15800,454,"Ring2","Prefix","Absorption (Cold)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
15810,454,"Ring2","Prefix","Absorption (Electricity)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
15820,454,"Ring2","Prefix","Absorption (Fire)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
15830,454,"Ring2","Prefix","Absorption (Sonic)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
15840,454,"Ring2","Prefix","Blindness Immunity",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
15850,454,"Ring2","Prefix","Striding/Speed",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
15860,454,"Ring2","Prefix","Persuasion",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
15870,454,"Ring2","Prefix","Skill (Balance)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
15880,454,"Ring2","Prefix","Skill (Diplomacy)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
15890,454,"Ring2","Prefix","Skill (Hide)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
15900,454,"Ring2","Prefix","Skill (Perform)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
15910,454,"Ring2","Prefix","Feather Fall",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
15920,454,"Ring2","Prefix","Underwater Action",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
15930,454,"Ring2","Prefix","Wizardry",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
15940,454,"Ring2","Prefix","Spell Resistance",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
15950,454,"Ring2","Prefix","Sacred",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
15960,454,"Ring2","Suffix","Ability (Dexterity)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
15970,454,"Ring2","Suffix","Sheltering",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
15980,454,"Ring2","Suffix","Protection",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
15990,454,"Ring2","Suffix","Assassinate",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16000,454,"Ring2","Suffix","Resist (Acid)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16010,454,"Ring2","Suffix","Resist (Cold)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16020,454,"Ring2","Suffix","Resist (Electric)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16030,454,"Ring2","Suffix","Resist (Fire)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16040,454,"Ring2","Suffix","Resist (Light)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16050,454,"Ring2","Suffix","Resist (Negative)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16060,454,"Ring2","Suffix","Resist (Poison)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16070,454,"Ring2","Suffix","Resist (Sonic)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16080,454,"Ring2","Suffix","False Life",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16090,454,"Ring2","Suffix","Regeneration",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16100,454,"Ring2","Suffix","Skill (Bluff)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16110,454,"Ring2","Suffix","Skill (Open Lock)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16120,454,"Ring2","Suffix","Skill (Swim)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16130,454,"Ring2","Suffix","Skill (Tumble)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16140,454,"Ring2","Suffix","Insightful Skill (Balance)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16150,454,"Ring2","Suffix","Spell Power (Combustion)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16160,454,"Ring2","Suffix","Spell Power (Corrosion)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16170,454,"Ring2","Suffix","Spell Power (Devotion)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16180,454,"Ring2","Suffix","Spell Power (Glaciation)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16190,454,"Ring2","Suffix","Spell Power (Impulse)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16200,454,"Ring2","Suffix","Spell Power (Magnetism)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16210,454,"Ring2","Suffix","Spell Power (Nullification)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16220,454,"Ring2","Suffix","Spell Power (Radiance)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16230,454,"Ring2","Suffix","Spell Power (Reconstruction)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16240,454,"Ring2","Suffix","Spell Power (Resonance)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16250,454,"Ring2","Suffix","Eternal Faith",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16260,479,"Ring2","Extra","Insightful Ability (Charisma)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16270,479,"Ring2","Extra","Insightful Ability (Constitution)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16280,479,"Ring2","Extra","Insightful Ability (Dexterity)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16290,479,"Ring2","Extra","Insightful Magical Sheltering",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16300,479,"Ring2","Extra","Insightful Physical Sheltering",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16310,479,"Ring2","Extra","Insightful Disease Ward",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16320,479,"Ring2","Extra","Insightful Poison Ward",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16330,479,"Ring2","Extra","Insightful Enchantment Resistance",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16340,479,"Ring2","Extra","Insightful Spell Saves",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16350,479,"Ring2","Extra","Insightful Skill (Diplomacy)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16360,479,"Ring2","Extra","Insightful Skill (Heal)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16370,479,"Ring2","Extra","Insightful Skill (Repair)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16380,479,"Ring2","Extra","Insightful Skill (Tumble)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16390,479,"Ring2","Extra","Insightful Illusion Resistance",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16400,512,"Gloves","Augment 1","Yellow",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16410,513,"Gloves","Augment 1","Blue",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16420,514,"Gloves","Augment 1","Colorless",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16430,515,"Gloves","Augment 2","Yellow",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16440,516,"Gloves","Augment 2","Blue",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16450,517,"Gloves","Augment 2","Colorless",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16460,518,"Gloves","Prefix","Ability (Dexterity)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16470,518,"Gloves","Prefix","Ability (Strength)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16480,518,"Gloves","Prefix","Assassinate",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16490,518,"Gloves","Prefix","Melee Alacrity",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16500,518,"Gloves","Prefix","Ranged Alacrity",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16510,518,"Gloves","Prefix","Sunder",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16520,518,"Gloves","Prefix","Spell Penetration",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16530,518,"Gloves","Prefix","Doubleshot",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16540,518,"Gloves","Prefix","Doublestrike",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16550,518,"Gloves","Prefix","Skill (Bluff)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16560,518,"Gloves","Prefix","Skill (Disable Device)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16570,518,"Gloves","Prefix","Skill (Open Lock)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16580,518,"Gloves","Prefix","Skill (Perform)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16590,518,"Gloves","Prefix","Spell Power (Combustion)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16600,518,"Gloves","Prefix","Spell Power (Corrosion)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16610,518,"Gloves","Prefix","Spell Power (Devotion)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16620,518,"Gloves","Prefix","Spell Power (Glaciation)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16630,518,"Gloves","Prefix","Spell Power (Impulse)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16640,518,"Gloves","Prefix","Spell Power (Magnetism)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16650,518,"Gloves","Prefix","Spell Power (Nullification)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16660,518,"Gloves","Prefix","Spell Power (Radiance)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16670,518,"Gloves","Prefix","Spell Power (Reconstruction)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16680,518,"Gloves","Prefix","Spell Power (Resonance)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16690,518,"Gloves","Prefix","Lesser Arcane Spell Dexterity",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16700,518,"Gloves","Prefix","Silver Flame",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16710,518,"Gloves","Prefix","Stunning",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16720,518,"Gloves","Prefix","Trip",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16730,518,"Gloves","Prefix","Wizardry",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16740,518,"Gloves","Suffix","Insightful Assassinate",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16750,518,"Gloves","Suffix","Insightful Combat Mastery",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16760,518,"Gloves","Suffix","Deadly",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16770,518,"Gloves","Suffix","Armor-Piercing",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16780,518,"Gloves","Suffix","Shield Bashing",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16790,518,"Gloves","Suffix","Resistance",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16800,518,"Gloves","Suffix","Insightful Skill (Disable Device)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16810,518,"Gloves","Suffix","Healing Amplification",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16820,518,"Gloves","Suffix","Repair Amplification",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16830,518,"Gloves","Suffix","Potency",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16840,518,"Gloves","Suffix","Tendon Slice",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16850,518,"Gloves","Suffix","Skill (Heal)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16860,518,"Gloves","Suffix","Skill (Intimidate)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16870,518,"Gloves","Suffix","Skill (Repair)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16880,518,"Gloves","Suffix","Spell Lore (Universal)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16890,543,"Gloves","Extra","Insightful Ability (Dexterity)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16900,543,"Gloves","Extra","Insightful Ability (Strength)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16910,543,"Gloves","Extra","Stunning",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16920,543,"Gloves","Extra","Tendon Slice",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16930,543,"Gloves","Extra","Trip",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16940,543,"Gloves","Extra","Insightful Sunder",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16950,543,"Gloves","Extra","Insightful Spell Penetration",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16960,543,"Gloves","Extra","Insightful Accuracy",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16970,543,"Gloves","Extra","Insightful Skill (Bluff)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16980,543,"Gloves","Extra","Insightful Skill (Open Lock)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
16990,543,"Gloves","Extra","Insightful Skill (Perform)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
17000,543,"Gloves","Extra","Insightful Skill (Repair)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
17010,543,"Gloves","Extra","Insightful Spell Power (Combustion)",0,"2021-10-04 04:02:48",0,"2021-10-04 04:02:48"
